   -0.034315,   0.019652,   -0.008300,   0.033611,   0.000115,   -0.035419,   0.006970,   -0.045130,   -0.018434,   0.047085,   -0.020069,   -0.047118,   0.035761,   -0.000869,   -0.020832,   -0.023331,   -0.027650,   0.029480,   0.048501,   0.003743,   0.005564,   0.035483,   -0.026300,   0.032041,   0.022526,-0.017326,0.020143,0.003618,-0.007412,0.009763,0.040617,-0.014157,-0.017297,-0.006293,-0.030909,-0.021275,0.040655,-0.038616,0.020234,-0.002911,-0.029788,-0.038217,0.044897,0.012084,0.040970
   -0.034315,   0.019651,   -0.008309,   0.033594,   0.000110,   -0.035418,   0.006969,   -0.045142,   -0.018458,   0.047079,   -0.020070,   -0.047117,   0.035776,   -0.000841,   -0.020825,   -0.023331,   -0.027649,   0.029484,   0.048509,   0.003744,   0.005564,   0.035484,   -0.026287,   0.032066,   0.022533,-0.017036,0.020214,0.003568,-0.007006,0.009894,0.040546,-0.014641,-0.017458,-0.006208,-0.031047,-0.021326,0.040678,-0.039015,0.020136,-0.002843,-0.029788,-0.038217,0.044897,0.012084,0.040970
   -0.034314,   0.019652,   -0.008343,   0.033534,   0.000088,   -0.035415,   0.006971,   -0.045188,   -0.018538,   0.047053,   -0.020074,   -0.047119,   0.035830,   -0.000745,   -0.020795,   -0.023332,   -0.027650,   0.029500,   0.048536,   0.003752,   0.005563,   0.035483,   -0.026241,   0.032148,   0.022563,-0.016075,0.020461,0.003469,-0.005646,0.010338,0.040406,-0.016264,-0.018003,-0.006039,-0.031512,-0.021501,0.040725,-0.040340,0.019801,-0.002706,-0.029788,-0.038217,0.044897,0.012084,0.040970
   -0.034310,   0.019658,   -0.008414,   0.033417,   0.000042,   -0.035406,   0.006981,   -0.045287,   -0.018699,   0.046993,   -0.020085,   -0.047131,   0.035947,   -0.000553,   -0.020725,   -0.023336,   -0.027654,   0.029533,   0.048589,   0.003771,   0.005557,   0.035474,   -0.026143,   0.032310,   0.022628,-0.014227,0.021039,0.003281,-0.003025,0.011325,0.040140,-0.019391,-0.019208,-0.005719,-0.032408,-0.021879,0.040813,-0.042880,0.019015,-0.002447,-0.029788,-0.038217,0.044897,0.012084,0.040970
   -0.034297,   0.019686,   -0.008533,   0.033246,   -0.000041,   -0.035386,   0.007019,   -0.045453,   -0.018938,   0.046882,   -0.020110,   -0.047177,   0.036145,   -0.000270,   -0.020592,   -0.023344,   -0.027667,   0.029589,   0.048670,   0.003808,   0.005540,   0.035437,   -0.025979,   0.032545,   0.022742,-0.011612,0.021973,0.003156,0.000707,0.012872,0.039962,-0.023839,-0.021084,-0.005503,-0.033690,-0.022463,0.040870,-0.046458,0.017744,-0.002273,-0.029788,-0.038217,0.044897,0.012084,0.040970
   -0.034290,   0.019704,   -0.008587,   0.033180,   -0.000080,   -0.035374,   0.007046,   -0.045528,   -0.019029,   0.046830,   -0.020123,   -0.047208,   0.036234,   -0.000161,   -0.020532,   -0.023348,   -0.027676,   0.029614,   0.048700,   0.003824,   0.005530,   0.035411,   -0.025906,   0.032636,   0.022796,-0.010608,0.022206,0.003208,0.002148,0.013304,0.040035,-0.025560,-0.021616,-0.005588,-0.034189,-0.022638,0.040843,-0.047833,0.017430,-0.002343,-0.029788,-0.038217,0.044897,0.012084,0.040970
   -0.034273,   0.019734,   -0.008674,   0.033073,   -0.000139,   -0.035349,   0.007087,   -0.045648,   -0.019174,   0.046754,   -0.020154,   -0.047258,   0.036377,   0.000012,   -0.020441,   -0.023357,   -0.027691,   0.029655,   0.048749,   0.003849,   0.005508,   0.035370,   -0.025785,   0.032783,   0.022878,-0.008983,0.022687,0.003186,0.004457,0.014139,0.040001,-0.028317,-0.022637,-0.005547,-0.034984,-0.022964,0.040852,-0.050069,0.016775,-0.002311,-0.029788,-0.038217,0.044897,0.012084,0.040970
   -0.034244,   0.019785,   -0.008817,   0.032904,   -0.000240,   -0.035307,   0.007158,   -0.045847,   -0.019410,   0.046617,   -0.020205,   -0.047342,   0.036614,   0.000292,   -0.020279,   -0.023372,   -0.027715,   0.029722,   0.048828,   0.003894,   0.005469,   0.035301,   -0.025588,   0.033017,   0.023018,-0.006608,0.023485,0.003049,0.007849,0.015478,0.039804,-0.032361,-0.024267,-0.005309,-0.036158,-0.023480,0.040914,-0.053319,0.015690,-0.002121,-0.029788,-0.038217,0.044897,0.012084,0.040970
   -0.034203,   0.019865,   -0.008994,   0.032722,   -0.000364,   -0.035246,   0.007272,   -0.046095,   -0.019663,   0.046447,   -0.020277,   -0.047477,   0.036908,   0.000593,   -0.020077,   -0.023394,   -0.027754,   0.029807,   0.048914,   0.003951,   0.005412,   0.035191,   -0.025347,   0.033265,   0.023189,-0.004027,0.024385,0.003182,0.011538,0.016974,0.039987,-0.036749,-0.026079,-0.005521,-0.037439,-0.024057,0.040847,-0.056831,0.014465,-0.002296,-0.029788,-0.038217,0.044897,0.012084,0.040970
   -0.034164,   0.019935,   -0.009139,   0.032580,   -0.000465,   -0.035190,   0.007369,   -0.046298,   -0.019862,   0.046309,   -0.020344,   -0.047593,   0.037149,   0.000830,   -0.019913,   -0.023414,   -0.027788,   0.029876,   0.048981,   0.003997,   0.005359,   0.035096,   -0.025148,   0.033460,   0.023327,-0.002055,0.025069,0.003243,0.014348,0.018111,0.040066,-0.040088,-0.027457,-0.005612,-0.038415,-0.024499,0.040815,-0.059515,0.013535,-0.002373,-0.029788,-0.038217,0.044897,0.012084,0.040970
   -0.034134,   0.019998,   -0.009248,   0.032489,   -0.000543,   -0.035147,   0.007459,   -0.046452,   -0.019990,   0.046201,   -0.020394,   -0.047699,   0.037333,   0.000981,   -0.019784,   -0.023429,   -0.027819,   0.029929,   0.049025,   0.004034,   0.005319,   0.035009,   -0.024999,   0.033585,   0.023434,-0.000758,0.025346,0.003562,0.016209,0.018636,0.040514,-0.042295,-0.028100,-0.006140,-0.039069,-0.024721,0.040658,-0.061267,0.013163,-0.002806,-0.029788,-0.038217,0.044897,0.012084,0.040970
   -0.034127,   0.020007,   -0.009270,   0.032468,   -0.000557,   -0.035138,   0.007471,   -0.046480,   -0.020018,   0.046183,   -0.020405,   -0.047713,   0.037366,   0.001015,   -0.019763,   -0.023432,   -0.027823,   0.029939,   0.049035,   0.004039,   0.005310,   0.034997,   -0.024969,   0.033614,   0.023454,-0.000469,0.025412,0.003524,0.016617,0.018760,0.040459,-0.042782,-0.028253,-0.006075,-0.039210,-0.024773,0.040676,-0.061667,0.013072,-0.002754,-0.029788,-0.038217,0.044897,0.012084,0.040970
   -0.034104,   0.020040,   -0.009345,   0.032391,   -0.000608,   -0.035105,   0.007515,   -0.046582,   -0.020122,   0.046116,   -0.020445,   -0.047765,   0.037487,   0.001139,   -0.019685,   -0.023443,   -0.027838,   0.029973,   0.049069,   0.004061,   0.005278,   0.034952,   -0.024865,   0.033720,   0.023525,0.000521,0.025687,0.003365,0.018016,0.019244,0.040230,-0.044454,-0.028849,-0.005802,-0.039695,-0.024969,0.040752,-0.063033,0.012696,-0.002534,-0.029788,-0.038217,0.044897,0.012084,0.040970
   -0.034058,   0.020113,   -0.009497,   0.032250,   -0.000714,   -0.035039,   0.007616,   -0.046790,   -0.020315,   0.045976,   -0.020523,   -0.047885,   0.037734,   0.001367,   -0.019518,   -0.023466,   -0.027872,   0.030043,   0.049134,   0.004107,   0.005215,   0.034851,   -0.024656,   0.033914,   0.023671,0.002319,0.026197,0.003268,0.020572,0.020136,0.040087,-0.047504,-0.029942,-0.005630,-0.040589,-0.025331,0.040796,-0.065500,0.012003,-0.002399,-0.029788,-0.038217,0.044897,0.012084,0.040970
   -0.033984,   0.020234,   -0.009734,   0.032037,   -0.000882,   -0.034934,   0.007785,   -0.047121,   -0.020611,   0.045745,   -0.020648,   -0.048086,   0.038127,   0.001720,   -0.019244,   -0.023503,   -0.027931,   0.030156,   0.049235,   0.004185,   0.005114,   0.034686,   -0.024331,   0.034206,   0.023903,0.004888,0.027090,0.003160,0.024237,0.021617,0.039922,-0.051858,-0.031736,-0.005428,-0.041877,-0.025915,0.040846,-0.068996,0.010787,-0.002243,-0.029788,-0.038217,0.044897,0.012084,0.040970
   -0.033951,   0.020286,   -0.009829,   0.031958,   -0.000946,   -0.034887,   0.007856,   -0.047252,   -0.020720,   0.045659,   -0.020703,   -0.048170,   0.038282,   0.001849,   -0.019143,   -0.023520,   -0.027955,   0.030201,   0.049272,   0.004213,   0.005069,   0.034614,   -0.024200,   0.034316,   0.023991,0.005937,0.027400,0.003161,0.025717,0.022152,0.039918,-0.053618,-0.032390,-0.005422,-0.042393,-0.026133,0.040844,-0.070431,0.010361,-0.002242,-0.029788,-0.038217,0.044897,0.012084,0.040970
   -0.033896,   0.020372,   -0.009991,   0.031821,   -0.001060,   -0.034810,   0.007974,   -0.047473,   -0.020907,   0.045509,   -0.020796,   -0.048310,   0.038544,   0.002070,   -0.018965,   -0.023547,   -0.027995,   0.030275,   0.049334,   0.004262,   0.004993,   0.034496,   -0.023977,   0.034504,   0.024147,0.007586,0.027873,0.003070,0.028059,0.022977,0.039782,-0.056413,-0.033403,-0.005261,-0.043216,-0.026472,0.040885,-0.072695,0.009716,-0.002115,-0.029788,-0.038217,0.044897,0.012084,0.040970
   -0.033807,   0.020514,   -0.010244,   0.031617,   -0.001235,   -0.034685,   0.008170,   -0.047822,   -0.021188,   0.045270,   -0.020944,   -0.048543,   0.038958,   0.002403,   -0.018683,   -0.023590,   -0.028063,   0.030395,   0.049430,   0.004342,   0.004872,   0.034302,   -0.023630,   0.034784,   0.024389,0.010033,0.028717,0.003042,0.031527,0.024378,0.039728,-0.060532,-0.035102,-0.005194,-0.044438,-0.027032,0.040894,-0.076028,0.008564,-0.002069,-0.029788,-0.038217,0.044897,0.012084,0.040970
   -0.033703,   0.020684,   -0.010543,   0.031382,   -0.001449,   -0.034537,   0.008408,   -0.048240,   -0.021518,   0.044974,   -0.021119,   -0.048824,   0.039453,   0.002794,   -0.018331,   -0.023642,   -0.028146,   0.030540,   0.049543,   0.004443,   0.004731,   0.034070,   -0.023223,   0.035106,   0.024682,0.012588,0.029606,0.002996,0.035174,0.025847,0.039645,-0.064846,-0.036876,-0.005088,-0.045737,-0.027624,0.040913,-0.079478,0.007352,-0.001995,-0.029788,-0.038217,0.044897,0.012084,0.040970
   -0.033622,   0.020823,   -0.010764,   0.031224,   -0.001604,   -0.034423,   0.008601,   -0.048548,   -0.021737,   0.044759,   -0.021254,   -0.049052,   0.039818,   0.003054,   -0.018076,   -0.023683,   -0.028214,   0.030647,   0.049619,   0.004517,   0.004621,   0.033883,   -0.022922,   0.035321,   0.024894,0.014391,0.030169,0.003223,0.037735,0.026797,0.039951,-0.067868,-0.038022,-0.005445,-0.046653,-0.028018,0.040798,-0.081909,0.006589,-0.002296,-0.029788,-0.038217,0.044897,0.012084,0.040970
   -0.033559,   0.020934,   -0.010934,   0.031111,   -0.001723,   -0.034335,   0.008756,   -0.048785,   -0.021896,   0.044594,   -0.021358,   -0.049236,   0.040099,   0.003242,   -0.017880,   -0.023714,   -0.028268,   0.030730,   0.049674,   0.004574,   0.004537,   0.033732,   -0.022692,   0.035475,   0.025057,0.015708,0.030482,0.003514,0.039602,0.027360,0.040351,-0.070062,-0.038704,-0.005911,-0.047325,-0.028267,0.040652,-0.083671,0.006168,-0.002685,-0.029788,-0.038217,0.044897,0.012084,0.040970
   -0.033546,   0.020951,   -0.010967,   0.031082,   -0.001746,   -0.034316,   0.008779,   -0.048830,   -0.021934,   0.044563,   -0.021380,   -0.049263,   0.040152,   0.003287,   -0.017844,   -0.023721,   -0.028276,   0.030745,   0.049687,   0.004584,   0.004518,   0.033708,   -0.022645,   0.035515,   0.025090,0.016013,0.030556,0.003419,0.040030,0.027496,0.040215,-0.070575,-0.038874,-0.005749,-0.047475,-0.028326,0.040699,-0.084092,0.006066,-0.002555,-0.029788,-0.038217,0.044897,0.012084,0.040970
   -0.033500,   0.021017,   -0.011085,   0.030992,   -0.001828,   -0.034253,   0.008868,   -0.048988,   -0.022056,   0.044456,   -0.021455,   -0.049368,   0.040339,   0.003432,   -0.017717,   -0.023742,   -0.028306,   0.030798,   0.049727,   0.004619,   0.004455,   0.033617,   -0.022483,   0.035640,   0.025203,0.017001,0.030823,0.003272,0.041426,0.027970,0.039999,-0.072244,-0.039460,-0.005493,-0.047969,-0.028528,0.040770,-0.085454,0.005700,-0.002351,-0.029788,-0.038217,0.044897,0.012084,0.040970
   -0.033409,   0.021155,   -0.011320,   0.030818,   -0.001994,   -0.034127,   0.009057,   -0.049309,   -0.022294,   0.044234,   -0.021606,   -0.049592,   0.040719,   0.003713,   -0.017454,   -0.023787,   -0.028371,   0.030907,   0.049808,   0.004693,   0.004330,   0.033427,   -0.022159,   0.035879,   0.025431,0.018841,0.031383,0.003129,0.044036,0.028929,0.039783,-0.075352,-0.040633,-0.005237,-0.048900,-0.028930,0.040837,-0.087975,0.004936,-0.002151,-0.029788,-0.038217,0.044897,0.012084,0.040970
   -0.033278,   0.021365,   -0.011659,   0.030578,   -0.002235,   -0.033943,   0.009347,   -0.049781,   -0.022627,   0.043901,   -0.021823,   -0.049936,   0.041278,   0.004108,   -0.017060,   -0.023852,   -0.028473,   0.031072,   0.049923,   0.004807,   0.004152,   0.033142,   -0.021696,   0.036207,   0.025762,0.021276,0.032162,0.003139,0.047491,0.030234,0.039772,-0.079431,-0.042208,-0.005215,-0.050147,-0.029477,0.040828,-0.091262,0.003877,-0.002150,-0.029788,-0.038217,0.044897,0.012084,0.040970
   -0.033217,   0.021459,   -0.011810,   0.030475,   -0.002339,   -0.033858,   0.009476,   -0.049985,   -0.022768,   0.043762,   -0.021923,   -0.050087,   0.041519,   0.004274,   -0.016896,   -0.023881,   -0.028517,   0.031142,   0.049971,   0.004854,   0.004069,   0.033013,   -0.021490,   0.036349,   0.025904,0.022404,0.032516,0.003131,0.049077,0.030832,0.039751,-0.081311,-0.042937,-0.005191,-0.050713,-0.029730,0.040829,-0.092800,0.003391,-0.002137,-0.029788,-0.038217,0.044897,0.012084,0.040970
   -0.033121,   0.021604,   -0.012044,   0.030314,   -0.002502,   -0.033726,   0.009672,   -0.050303,   -0.022987,   0.043544,   -0.022080,   -0.050320,   0.041895,   0.004534,   -0.016638,   -0.023928,   -0.028585,   0.031250,   0.050045,   0.004926,   0.003937,   0.032814,   -0.021168,   0.036571,   0.026129,0.024099,0.033039,0.003045,0.051470,0.031724,0.039614,-0.084160,-0.044030,-0.005030,-0.051568,-0.030108,0.040868,-0.095123,0.002675,-0.002015,-0.029788,-0.038217,0.044897,0.012084,0.040970
   -0.032977,   0.021831,   -0.012404,   0.030071,   -0.002759,   -0.033524,   0.009987,   -0.050801,   -0.023323,   0.043191,   -0.022319,   -0.050692,   0.042484,   0.004931,   -0.016221,   -0.023999,   -0.028695,   0.031423,   0.050161,   0.005047,   0.003741,   0.032503,   -0.020676,   0.036904,   0.026482,0.026426,0.033779,0.003028,0.054775,0.032968,0.039565,-0.088069,-0.045536,-0.004968,-0.052771,-0.030638,0.040871,-0.098273,0.001668,-0.001980,-0.029788,-0.038217,0.044897,0.012084,0.040970
   -0.032808,   0.022093,   -0.012814,   0.029794,   -0.003047,   -0.033288,   0.010348,   -0.051370,   -0.023707,   0.042792,   -0.022596,   -0.051118,   0.043155,   0.005384,   -0.015750,   -0.024083,   -0.028824,   0.031623,   0.050294,   0.005186,   0.003513,   0.032150,   -0.020119,   0.037280,   0.026875,0.029059,0.034800,0.002954,0.058474,0.034596,0.039427,-0.092399,-0.047481,-0.004793,-0.054117,-0.031311,0.040904,-0.101795,0.000274,-0.001861,-0.029788,-0.038217,0.044897,0.012084,0.040970
   -0.032678,   0.022301,   -0.013131,   0.029590,   -0.003274,   -0.033106,   0.010637,   -0.051810,   -0.023992,   0.042478,   -0.022810,   -0.051458,   0.043674,   0.005719,   -0.015378,   -0.024149,   -0.028927,   0.031779,   0.050394,   0.005295,   0.003337,   0.031869,   -0.019690,   0.037558,   0.027184,0.030894,0.035354,0.003035,0.061070,0.035530,0.039516,-0.095440,-0.048602,-0.004891,-0.055076,-0.031721,0.040859,-0.104246,-0.000474,-0.001957,-0.029788,-0.038217,0.044897,0.012084,0.040970
   -0.032589,   0.022453,   -0.013343,   0.029469,   -0.003424,   -0.032982,   0.010849,   -0.052106,   -0.024160,   0.042269,   -0.022956,   -0.051706,   0.044021,   0.005917,   -0.015131,   -0.024194,   -0.029003,   0.031885,   0.050454,   0.005369,   0.003218,   0.031664,   -0.019403,   0.037721,   0.027388,0.032092,0.035586,0.003431,0.062743,0.035960,0.040054,-0.097381,-0.049118,-0.005515,-0.055703,-0.031937,0.040658,-0.105819,-0.000782,-0.002484,-0.029788,-0.038217,0.044897,0.012084,0.040970
   -0.032568,   0.022481,   -0.013390,   0.029437,   -0.003457,   -0.032955,   0.010885,   -0.052167,   -0.024203,   0.042227,   -0.022989,   -0.051750,   0.044094,   0.005969,   -0.015081,   -0.024204,   -0.029015,   0.031905,   0.050468,   0.005383,   0.003190,   0.031626,   -0.019339,   0.037766,   0.027433,0.032402,0.035665,0.003344,0.063179,0.036103,0.039928,-0.097903,-0.049297,-0.005366,-0.055858,-0.032001,0.040701,-0.106249,-0.000891,-0.002365,-0.029788,-0.038217,0.044897,0.012084,0.040970
   -0.032497,   0.022585,   -0.013554,   0.029330,   -0.003572,   -0.032857,   0.011025,   -0.052387,   -0.024347,   0.042075,   -0.023104,   -0.051916,   0.044354,   0.006139,   -0.014902,   -0.024237,   -0.029063,   0.031980,   0.050516,   0.005433,   0.003091,   0.031482,   -0.019112,   0.037914,   0.027593,0.033436,0.035946,0.003231,0.064636,0.036601,0.039756,-0.099644,-0.049915,-0.005163,-0.056383,-0.032224,0.040756,-0.107674,-0.001279,-0.002206,-0.029788,-0.038217,0.044897,0.012084,0.040970
   -0.032363,   0.022784,   -0.013866,   0.029126,   -0.003795,   -0.032673,   0.011296,   -0.052812,   -0.024626,   0.041774,   -0.023323,   -0.052236,   0.044857,   0.006468,   -0.014547,   -0.024302,   -0.029157,   0.032127,   0.050612,   0.005535,   0.002908,   0.031208,   -0.018683,   0.038194,   0.027899,0.035251,0.036503,0.003019,0.067205,0.037550,0.039435,-0.102695,-0.051074,-0.004782,-0.057322,-0.032640,0.040859,-0.110152,-0.002040,-0.001910,-0.029788,-0.038217,0.044897,0.012084,0.040970
   -0.032159,   0.023097,   -0.014344,   0.028819,   -0.004136,   -0.032389,   0.011728,   -0.053474,   -0.025051,   0.041304,   -0.023657,   -0.052743,   0.045635,   0.006969,   -0.013992,   -0.024405,   -0.029312,   0.032362,   0.050761,   0.005700,   0.002632,   0.030785,   -0.018035,   0.038612,   0.028364,0.037840,0.037408,0.002875,0.070850,0.039021,0.039191,-0.106962,-0.052833,-0.004484,-0.058674,-0.033276,0.040926,-0.113620,-0.003267,-0.001693,-0.029788,-0.038217,0.044897,0.012084,0.040970
   -0.032085,   0.023214,   -0.014510,   0.028726,   -0.004252,   -0.032288,   0.011886,   -0.053697,   -0.025177,   0.041149,   -0.023776,   -0.052929,   0.045898,   0.007117,   -0.013810,   -0.024440,   -0.029366,   0.032438,   0.050804,   0.005752,   0.002531,   0.030626,   -0.017808,   0.038740,   0.028523,0.038786,0.037635,0.003024,0.072170,0.039427,0.039387,-0.108521,-0.053333,-0.004715,-0.059159,-0.033470,0.040848,-0.114902,-0.003579,-0.001891,-0.029788,-0.038217,0.044897,0.012084,0.040970
   -0.031949,   0.023421,   -0.014818,   0.028539,   -0.004472,   -0.032101,   0.012166,   -0.054115,   -0.025430,   0.040854,   -0.023997,   -0.053261,   0.046392,   0.007416,   -0.013462,   -0.024506,   -0.029464,   0.032582,   0.050890,   0.005851,   0.002344,   0.030342,   -0.017384,   0.038997,   0.028825,0.040453,0.038113,0.002998,0.074524,0.040255,0.039328,-0.111318,-0.054349,-0.004649,-0.060024,-0.033844,0.040856,-0.117180,-0.004233,-0.001850,-0.029788,-0.038217,0.044897,0.012084,0.040970
   -0.031743,   0.023734,   -0.015287,   0.028250,   -0.004806,   -0.031816,   0.012596,   -0.054759,   -0.025828,   0.040396,   -0.024332,   -0.053766,   0.047149,   0.007884,   -0.012922,   -0.024608,   -0.029617,   0.032810,   0.051030,   0.006012,   0.002065,   0.029917,   -0.016746,   0.039391,   0.029283,0.042837,0.038935,0.002890,0.077877,0.041598,0.039137,-0.115252,-0.055962,-0.004419,-0.061275,-0.034434,0.040905,-0.120384,-0.005351,-0.001685,-0.029788,-0.038217,0.044897,0.012084,0.040970
   -0.031505,   0.024100,   -0.015822,   0.027927,   -0.005189,   -0.031487,   0.013099,   -0.055497,   -0.026275,   0.039869,   -0.024716,   -0.054355,   0.048013,   0.008407,   -0.012303,   -0.024728,   -0.029799,   0.033075,   0.051188,   0.006198,   0.001746,   0.029425,   -0.016025,   0.039828,   0.029801,0.045453,0.039867,0.002915,0.081521,0.043090,0.039122,-0.119474,-0.057730,-0.004387,-0.062652,-0.035095,0.040885,-0.123841,-0.006618,-0.001693,-0.029788,-0.038217,0.044897,0.012084,0.040970
   -0.031334,   0.024363,   -0.016204,   0.027698,   -0.005461,   -0.031249,   0.013462,   -0.056026,   -0.026593,   0.039491,   -0.024994,   -0.054780,   0.048633,   0.008780,   -0.011859,   -0.024815,   -0.029932,   0.033266,   0.051302,   0.006333,   0.001516,   0.029071,   -0.015509,   0.040138,   0.030170,0.047260,0.040507,0.002941,0.084036,0.044111,0.039121,-0.122385,-0.058939,-0.004376,-0.063607,-0.035554,0.040868,-0.126229,-0.007482,-0.001710,-0.029788,-0.038217,0.044897,0.012084,0.040970
   -0.031215,   0.024557,   -0.016469,   0.027555,   -0.005651,   -0.031085,   0.013731,   -0.056391,   -0.026790,   0.039228,   -0.025186,   -0.055093,   0.049060,   0.009012,   -0.011548,   -0.024877,   -0.030031,   0.033400,   0.051373,   0.006428,   0.001358,   0.028811,   -0.015155,   0.040330,   0.030427,0.048414,0.040688,0.003316,0.085626,0.044457,0.039619,-0.124203,-0.059351,-0.004948,-0.064230,-0.035755,0.040673,-0.127717,-0.007715,-0.002202,-0.029788,-0.038217,0.044897,0.012084,0.040970
